price,beds,baths,area_sqft,car_space_garage,street,city,district,postal,broker
"$235,000",3,3,"1,612",,1914 Greenwood Ave,Hamilton Township,NJ,08609,Coldwell Banker Residential Brokerage - Hillsborough/Montgomery Office
"$215,000",3,2,"1,392",,301 Lowell Ave,Hamilton Township,NJ,08619,Keller Williams Real Estate-Princeton
"$50,000",4,2,,,,Trenton,NJ,08629,PLATINUM ONE REALTY
"$70,004",3,1,"1,238",,145 S Johnston Ave,Hamilton,NJ,08609,RE/MAX Connection - Turnersville
"$134,890",2,1,752,,52 Pinewood Dr,Trenton,NJ,08690,Weidel Real Estate
"$73,000",5,1+,"1,658",,32 Anderson St,Trenton,NJ,08611,"Weichert, Realtors - East Windsor"
"$49,000",2,1,794,,62 Woolverton Ave,Trenton,NJ,08611,"Weichert, Realtors - East Windsor"
"$52,000",3,1+,"1,142",,176 Jersey St,Trenton,NJ,08611,"Weichert, Realtors - East Windsor"
"$29,900",3,1,"1,706",,95 Liberty St,Trenton,NJ,08611,RE/MAX Tri County
"$99,000",2,1,"1,368",,235 S Cook Ave,Trenton,NJ,08629,Harkes Realty And Associates
"$95,000",2,1,852,,1807 Silver Ct,Hamilton Township,NJ,08690,Garcia Realtors
"$89,999",5,2+,"2,383",,701 Monmouth St,Trenton,NJ,08609,New Hope
"$135,000",2,2,"1,005",,35 Chambord Ct,Trenton,NJ,08619,Coldwell Banker Preferred - Haddonfield
"$499,000",6,2,"1,596",,3332 S Broad St,Hamilton Township,NJ,08610,Gloria Nilson & Co. Real Estate
"$69,900",3,2,"1,908",,63 Hudson St,Trenton,NJ,08609,"RE/MAX Affiliates, N.E."
"$69,900",3,2,"1,456",,49 Hudson St,Trenton,NJ,08609,"RE/MAX Affiliates, N.E."
"$63,000",3,1,"1,105",,978 Smith St,Trenton,NJ,08610,SBR Realty
"$58,000",2,1,949,,328 Emory Ave,Trenton,NJ,08611,SBR Realty
"$139,999",3,2,"1,506",,942 Franklin St,Trenton,NJ,08610,Gloria Nilson & Co. Real Estate
"$879,900",5,3+,"4,414",yes,6B Sienna Ct,Robbinsville,NJ,08691,Gloria Nilson & Co. Real Estate
"$55,000",3,1,"1,188",,104 Fulton St,Trenton,NJ,08611,SBR Realty
"$210,000",3,2,"1,296",,305 Newkirk Ave,Hamilton Township,NJ,08610,ERA Central Realty Group
"$33,999",2,1,,,531 Lamberton St,Trenton,NJ,08611,REDWOOD REALTY
"$189,900",,,,,51 Herbert Rd,Robbinsville,NJ,08691,Smires
"$100,000",4,1,"1,272",yes,45 6th Ave,Hamilton,NJ,08619,Platinum Realty Team
"$75,000",,,,,Jackson Rd,Hamilton Township,NJ,08330,Omni Long and Foster
"$22,000",4,2,"1,362",,15 Walnut Ave,Trenton,NJ,08609,"Weichert, Realtors - East Windsor"
"$128,000",3,1,"1,008",,153 Edmund St,Hamilton Township,NJ,08610,Weidel Real Estate
"$820,900",5,4+,"3,871",3,10 Sienna Ct,Robbinsville,NJ,08691,Gloria Nilson & Co. Real Estate
"$775,900",5,3+,"3,593",,5 Sienna Ct,Robbinsville,NJ,08691,Gloria Nilson & Co. Real Estate
"$125,000",3,2,,,121 Parker Pl,Hamilton Township,NJ,08609,RE/MAX Village Square
"$40,000",,,,,1012-14 Adeline St Unit 1214,Trenton,NJ,08611,Hamilton-Robbinsville Home Marketing Center
"$94,900",3,2+,"2,101",1,359B Union St,Trenton,NJ,08611,Action Usa Jay Robert Realtors
"$142,000",2,2,"1,100",,53 Aspen Ct,Hamilton Square,NJ,08619,Hamilton-Robbinsville Home Marketing Center
"$139,000",2,1+,"1,164",,5 Harold Dr,Hamilton Township,NJ,08610,Coldwell Banker Residential Brokerage - Princeton Junction Office
"$449,995",,,,,1400 Old York Rd,Robbinsville,NJ,08691,Arrow Real Estate Services
"$80,000",3,1,"1,455",,248 Morris Ave,Trenton,NJ,08611,Keller Williams Real Estate-Princeton
"$65,000",3,1,"1,232",yes,1025 Adeline St,Trenton,NJ,08610,Gloria Nilson & Co. Real Estate
"$885,000",,,,,500 Perrineville Rd,Robbinsville,NJ,08691,Realmart Realty - Flat Fee to 1% Full Service
"$29,000",3,1,"1,290",,535 Centre St,Trenton,NJ,08611,"RE/MAX REAL ESTATE, LTD."
"$879,900",5,4+,"3,905",3,1 Sienna Ct,Robbinsville,NJ,08691,Gloria Nilson & Co. Real Estate
"$1,099,900",5,5+,"4,700",yes,12 Sienna Ct,Robbinsville,NJ,08691,Gloria Nilson & Co. Real Estate
"$105,000",3,2+,"2,101",1,363B Union St,Trenton,NJ,08611,RE/MAX Tri County
"$700,000",,,,,121 Windsor Rd,Robbinsville,NJ,08691,Key Realty Nj
"$433,200",4,2+,"2,088",3,2 Rose Everett Ct,Hamilton Township,NJ,08690,Coldwell Banker Residential Brokerage - Princeton Junction Office
"$84,900",5,2,"1,804",,114 Rusling St,Trenton,NJ,08611,LONG and FOSTER - Yardley
"$34,800",,,,,7 Redfern St,Hamilton Township,NJ,08610,DiDonato Realty Company Inc
"$60,000",3,1,"1,232",,709 Woodland St,Trenton,NJ,08610,"Weichert, Realtors - East Windsor"
"$115,000",2,1,"1,074",,114 Richland Ave,Hamilton,NJ,08629,Action Usa Jay Robert Realtors
"$150,000",,,,,88 Hillside Dr,Robbinsville,NJ,08691,Keller Williams Real Estate-Princeton
